('frequent itemsets for pass=', 1, ['a', 'b', 'c', 'd', 'e', 'f', 'g'])
('ele', ('a', 'd'), 'hashkey=', 0, 'hashCount=', 1)
('candidate key', ('c', 'd', 'f', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'i'), 'frequency', 2)
('candidate key', ('b', 'd', 'e', 'i'), 'frequency', 2)
('candidate key', ('d', 'e', 'f', 'j'), 'frequency', 2)
('candidate key', ('b', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('a', 'e', 'f', 'g'), 'frequency', 1)
('candidate key', ('b', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('d', 'f', 'g', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'i'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'g'), 'frequency', 1)
('candidate key', ('b', 'e', 'g', 'j'), 'frequency', 1)
('candidate key', ('d', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('d', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'l'), 'frequency', 2)
('candidate key', ('a', 'c', 'e', 'f'), 'frequency', 1)
('candidate key', ('e', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('e', 'f', 'k', 'l'), 'frequency', 2)
('candidate key', ('c', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'j'), 'frequency', 1)
('candidate key', ('b', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('d', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'j', 'k'), 'frequency', 2)
('candidate key', ('c', 'd', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'i', 'l'), 'frequency', 1)
('candidate key', ('e', 'f', 'i', 'k'), 'frequency', 2)
('candidate key', ('b', 'f', 'k', 'l'), 'frequency', 2)
('candidate key', ('e', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('b', 'e', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g'), 'frequency', 1)
('candidate key', ('d', 'i', 'k', 'l'), 'frequency', 2)
('candidate key', ('f', 'i', 'k', 'l'), 'frequency', 2)
('candidate key', ('d', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'j', 'k'), 'frequency', 1)
('candidate key', ('a', 'c', 'f', 'g'), 'frequency', 3)
('candidate key', ('b', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'f', 'i', 'j'), 'frequency', 2)
('candidate key', ('a', 'b', 'f', 'g'), 'frequency', 2)
('candidate key', ('b', 'e', 'f', 'i'), 'frequency', 2)
('candidate key', ('a', 'b', 'c', 'h'), 'frequency', 1)
('candidate key', ('b', 'f', 'g', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'i'), 'frequency', 2)
('candidate key', ('e', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('e', 'f', 'g', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'i'), 'frequency', 1)
('candidate key', ('c', 'e', 'i', 'k'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'j'), 'frequency', 2)
('candidate key', ('b', 'd', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'g', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'j'), 'frequency', 2)
('candidate key', ('b', 'f', 'g', 'i'), 'frequency', 2)
('candidate key', ('c', 'f', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('d', 'f', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'f', 'g', 'h'), 'frequency', 1)
('candidate key', ('b', 'd', 'i', 'j'), 'frequency', 2)
('candidate key', ('a', 'c', 'f', 'i'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'k'), 'frequency', 2)
('candidate key', ('b', 'e', 'g', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e'), 'frequency', 2)
('candidate key', ('a', 'b', 'g', 'h'), 'frequency', 1)
('candidate key', ('c', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('f', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('d', 'f', 'i', 'j'), 'frequency', 2)
('candidate key', ('b', 'd', 'e', 'k'), 'frequency', 2)
('candidate key', ('b', 'd', 'g', 'j'), 'frequency', 1)
('candidate key', ('d', 'e', 'i', 'j'), 'frequency', 2)
('candidate key', ('b', 'f', 'i', 'l'), 'frequency', 2)
('candidate key', ('b', 'e', 'f', 'k'), 'frequency', 2)
('candidate key', ('d', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('d', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'i', 'k'), 'frequency', 2)
('candidate key', ('a', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('e', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('e', 'f', 'i', 'j'), 'frequency', 2)
('candidate key', ('c', 'e', 'g', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'g'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'i'), 'frequency', 1)
('candidate key', ('b', 'f', 'j', 'l'), 'frequency', 2)
('candidate key', ('f', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('d', 'f', 'i', 'k'), 'frequency', 2)
('candidate key', ('b', 'c', 'd', 'f'), 'frequency', 1)
('candidate key', ('e', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('a', 'b', 'f', 'h'), 'frequency', 1)
('candidate key', ('a', 'b', 'c', 'g'), 'frequency', 2)
('candidate key', ('d', 'e', 'g', 'j'), 'frequency', 1)
('candidate key', ('f', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'h'), 'frequency', 1)
('candidate key', ('c', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'l'), 'frequency', 1)
('candidate key', ('d', 'f', 'j', 'k'), 'frequency', 2)
('candidate key', ('a', 'f', 'g', 'h'), 'frequency', 1)
('candidate key', ('e', 'i', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'd', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'j'), 'frequency', 1)
('candidate key', ('b', 'e', 'i', 'l'), 'frequency', 2)
('candidate key', ('f', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'g'), 'frequency', 1)
('candidate key', ('d', 'e', 'i', 'l'), 'frequency', 2)
('candidate key', ('d', 'e', 'f', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'i', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'l'), 'frequency', 1)
('candidate key', ('c', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'g', 'j'), 'frequency', 1)
('candidate key', ('b', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'e', 'i', 'k'), 'frequency', 2)
('candidate key', ('b', 'e', 'g', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'g', 'k'), 'frequency', 1)
('candidate key', ('a', 'c', 'g', 'i'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'g'), 'frequency', 1)
('candidate key', ('d', 'f', 'g', 'k'), 'frequency', 1)
('candidate key', ('c', 'e', 'g', 'j'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'l'), 'frequency', 1)
('candidate key', ('e', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'g'), 'frequency', 1)
('candidate key', ('g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'k'), 'frequency', 1)
('candidate key', ('e', 'f', 'j', 'k'), 'frequency', 2)
('candidate key', ('c', 'd', 'g', 'k'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'k'), 'frequency', 2)
('candidate key', ('a', 'c', 'e', 'g'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'l'), 'frequency', 2)
('candidate key', ('e', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('c', 'f', 'i', 'l'), 'frequency', 1)
('candidate key', ('e', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'i', 'k'), 'frequency', 1)
('candidate key', ('a', 'b', 'c', 'i'), 'frequency', 1)
('candidate key', ('b', 'e', 'i', 'j'), 'frequency', 2)
('candidate key', ('b', 'c', 'i', 'j'), 'frequency', 1)
('candidate key', ('e', 'f', 'g', 'l'), 'frequency', 1)
('candidate key', ('c', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('f', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('c', 'd', 'e', 'j'), 'frequency', 1)
('candidate key', ('c', 'e', 'g', 'k'), 'frequency', 1)
('candidate key', ('f', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'i'), 'frequency', 2)
('candidate key', ('c', 'd', 'e', 'g'), 'frequency', 1)
('candidate key', ('b', 'e', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'e', 'f'), 'frequency', 1)
('candidate key', ('f', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('e', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'h'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'i'), 'frequency', 1)
('candidate key', ('d', 'f', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'e', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'f', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f'), 'frequency', 3)
('candidate key', ('d', 'e', 'j', 'k'), 'frequency', 2)
('candidate key', ('d', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'j', 'l'), 'frequency', 1)
('candidate key', ('a', 'b', 'g', 'i'), 'frequency', 1)
('candidate key', ('d', 'e', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'i', 'l'), 'frequency', 1)
('candidate key', ('d', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'f', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'i', 'j'), 'frequency', 1)
('candidate key', ('d', 'e', 'i', 'k'), 'frequency', 2)
('candidate key', ('b', 'f', 'i', 'k'), 'frequency', 2)
('candidate key', ('c', 'd', 'f', 'g'), 'frequency', 1)
('candidate key', ('b', 'd', 'i', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'f', 'j'), 'frequency', 1)
('candidate key', ('c', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('e', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'j'), 'frequency', 2)
('candidate key', ('b', 'e', 'f', 'l'), 'frequency', 2)
('candidate key', ('b', 'i', 'k', 'l'), 'frequency', 2)
('candidate key', ('c', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('i', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('d', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('c', 'e', 'g', 'i'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'i'), 'frequency', 2)
('candidate key', ('b', 'c', 'f', 'g'), 'frequency', 3)
('candidate key', ('a', 'c', 'd', 'e'), 'frequency', 1)
('candidate key', ('b', 'e', 'j', 'k'), 'frequency', 2)
('candidate key', ('e', 'f', 'i', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'g', 'h'), 'frequency', 1)
('candidate key', ('b', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'g', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'g', 'l'), 'frequency', 1)
('candidate key', ('d', 'f', 'i', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'f', 'k'), 'frequency', 1)
('candidate key', ('e', 'f', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('d', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'j'), 'frequency', 1)
('candidate key', ('e', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('c', 'e', 'j', 'k'), 'frequency', 1)
('candidate key', ('a', 'c', 'f', 'h'), 'frequency', 1)
('candidate key', ('c', 'd', 'g', 'l'), 'frequency', 1)
('candidate key', ('d', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'k'), 'frequency', 1)
('candidate key', ('f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'e', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'f', 'i', 'k'), 'frequency', 1)
('candidate key', ('g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'g'), 'frequency', 2)
('candidate key', ('c', 'd', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'i'), 'frequency', 2)
('candidate key', ('f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'f', 'k', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'f', 'g', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'k', 'l'), 'frequency', 2)
('candidate key', ('c', 'e', 'f', 'j'), 'frequency', 1)
('candidate key', ('c', 'f', 'g', 'k'), 'frequency', 1)
('candidate key', ('a', 'c', 'g', 'h'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'i'), 'frequency', 1)
('frequent itemsets for pass=', 4, [])
('ele', ('a', 'b', 'c', 'f', 'g'), 'hashkey=', 2, 'hashCount=', 1)
('ele', ('a', 'b', 'c', 'f', 'i'), 'hashkey=', 4, 'hashCount=', 1)
('ele', ('a', 'b', 'c', 'g', 'i'), 'hashkey=', 5, 'hashCount=', 1)
('ele', ('a', 'b', 'f', 'g', 'i'), 'hashkey=', 8, 'hashCount=', 1)
('ele', ('a', 'c', 'f', 'g', 'i'), 'hashkey=', 9, 'hashCount=', 1)
('ele', ('b', 'c', 'f', 'g', 'i'), 'hashkey=', 10, 'hashCount=', 1)
('ele', ('a', 'c', 'e', 'f', 'g'), 'hashkey=', 5, 'hashCount=', 2)
('ele', ('a', 'b', 'c', 'f', 'g'), 'hashkey=', 2, 'hashCount=', 2)
('ele', ('a', 'b', 'c', 'f', 'h'), 'hashkey=', 3, 'hashCount=', 1)
('ele', ('a', 'b', 'c', 'g', 'h'), 'hashkey=', 4, 'hashCount=', 2)
('ele', ('a', 'b', 'f', 'g', 'h'), 'hashkey=', 7, 'hashCount=', 1)
('ele', ('a', 'c', 'f', 'g', 'h'), 'hashkey=', 8, 'hashCount=', 2)
('ele', ('b', 'c', 'f', 'g', 'h'), 'hashkey=', 9, 'hashCount=', 2)
('ele', ('b', 'd', 'e', 'f', 'i'), 'hashkey=', 9, 'hashCount=', 3)
('ele', ('b', 'd', 'e', 'f', 'j'), 'hashkey=', 10, 'hashCount=', 2)
('ele', ('b', 'd', 'e', 'f', 'k'), 'hashkey=', 11, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'f', 'l'), 'hashkey=', 12, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'i', 'j'), 'hashkey=', 13, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'i', 'k'), 'hashkey=', 14, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'i', 'l'), 'hashkey=', 15, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'j', 'k'), 'hashkey=', 15, 'hashCount=', 2)
('ele', ('b', 'd', 'e', 'j', 'l'), 'hashkey=', 16, 'hashCount=', 1)
('ele', ('b', 'd', 'e', 'k', 'l'), 'hashkey=', 17, 'hashCount=', 1)
('ele', ('b', 'd', 'f', 'i', 'j'), 'hashkey=', 14, 'hashCount=', 2)
('ele', ('b', 'd', 'f', 'i', 'k'), 'hashkey=', 15, 'hashCount=', 3)
('ele', ('b', 'd', 'f', 'i', 'l'), 'hashkey=', 16, 'hashCount=', 2)
('ele', ('b', 'd', 'f', 'j', 'k'), 'hashkey=', 16, 'hashCount=', 3)
('ele', ('b', 'd', 'f', 'j', 'l'), 'hashkey=', 17, 'hashCount=', 2)
('ele', ('b', 'd', 'f', 'k', 'l'), 'hashkey=', 18, 'hashCount=', 1)
('ele', ('b', 'd', 'i', 'j', 'k'), 'hashkey=', 19, 'hashCount=', 1)
('ele', ('b', 'd', 'i', 'j', 'l'), 'hashkey=', 0, 'hashCount=', 1)
('ele', ('b', 'd', 'i', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 1)
('ele', ('b', 'd', 'j', 'k', 'l'), 'hashkey=', 2, 'hashCount=', 3)
('ele', ('b', 'e', 'f', 'i', 'j'), 'hashkey=', 15, 'hashCount=', 4)
('ele', ('b', 'e', 'f', 'i', 'k'), 'hashkey=', 16, 'hashCount=', 4)
('ele', ('b', 'e', 'f', 'i', 'l'), 'hashkey=', 17, 'hashCount=', 3)
('ele', ('b', 'e', 'f', 'j', 'k'), 'hashkey=', 17, 'hashCount=', 4)
('ele', ('b', 'e', 'f', 'j', 'l'), 'hashkey=', 18, 'hashCount=', 2)
('ele', ('b', 'e', 'f', 'k', 'l'), 'hashkey=', 19, 'hashCount=', 2)
('ele', ('b', 'e', 'i', 'j', 'k'), 'hashkey=', 0, 'hashCount=', 2)
('ele', ('b', 'e', 'i', 'j', 'l'), 'hashkey=', 1, 'hashCount=', 2)
('ele', ('b', 'e', 'i', 'k', 'l'), 'hashkey=', 2, 'hashCount=', 4)
('ele', ('b', 'e', 'j', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 2)
('ele', ('b', 'f', 'i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 3)
('ele', ('b', 'f', 'i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 5)
('ele', ('b', 'f', 'i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 3)
('ele', ('b', 'f', 'j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 3)
('ele', ('b', 'i', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 2)
('ele', ('d', 'e', 'f', 'i', 'j'), 'hashkey=', 17, 'hashCount=', 5)
('ele', ('d', 'e', 'f', 'i', 'k'), 'hashkey=', 18, 'hashCount=', 3)
('ele', ('d', 'e', 'f', 'i', 'l'), 'hashkey=', 19, 'hashCount=', 3)
('ele', ('d', 'e', 'f', 'j', 'k'), 'hashkey=', 19, 'hashCount=', 4)
('ele', ('d', 'e', 'f', 'j', 'l'), 'hashkey=', 0, 'hashCount=', 3)
('ele', ('d', 'e', 'f', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 4)
('ele', ('d', 'e', 'i', 'j', 'k'), 'hashkey=', 2, 'hashCount=', 6)
('ele', ('d', 'e', 'i', 'j', 'l'), 'hashkey=', 3, 'hashCount=', 4)
('ele', ('d', 'e', 'i', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 4)
('ele', ('d', 'e', 'j', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 3)
('ele', ('d', 'f', 'i', 'j', 'k'), 'hashkey=', 3, 'hashCount=', 5)
('ele', ('d', 'f', 'i', 'j', 'l'), 'hashkey=', 4, 'hashCount=', 5)
('ele', ('d', 'f', 'i', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 4)
('ele', ('d', 'f', 'j', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 1)
('ele', ('d', 'i', 'j', 'k', 'l'), 'hashkey=', 9, 'hashCount=', 4)
('ele', ('e', 'f', 'i', 'j', 'k'), 'hashkey=', 4, 'hashCount=', 6)
('ele', ('e', 'f', 'i', 'j', 'l'), 'hashkey=', 5, 'hashCount=', 5)
('ele', ('e', 'f', 'i', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 2)
('ele', ('e', 'f', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 3)
('ele', ('e', 'i', 'j', 'k', 'l'), 'hashkey=', 10, 'hashCount=', 3)
('ele', ('f', 'i', 'j', 'k', 'l'), 'hashkey=', 11, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'f'), 'hashkey=', 3, 'hashCount=', 6)
('ele', ('b', 'c', 'd', 'e', 'g'), 'hashkey=', 4, 'hashCount=', 7)
('ele', ('b', 'c', 'd', 'e', 'i'), 'hashkey=', 6, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'e', 'j'), 'hashkey=', 7, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'e', 'k'), 'hashkey=', 8, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'e', 'l'), 'hashkey=', 9, 'hashCount=', 5)
('ele', ('b', 'c', 'd', 'f', 'g'), 'hashkey=', 5, 'hashCount=', 6)
('ele', ('b', 'c', 'd', 'f', 'i'), 'hashkey=', 7, 'hashCount=', 5)
('ele', ('b', 'c', 'd', 'f', 'j'), 'hashkey=', 8, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'f', 'k'), 'hashkey=', 9, 'hashCount=', 6)
('ele', ('b', 'c', 'd', 'f', 'l'), 'hashkey=', 10, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'g', 'i'), 'hashkey=', 8, 'hashCount=', 5)
('ele', ('b', 'c', 'd', 'g', 'j'), 'hashkey=', 9, 'hashCount=', 7)
('ele', ('b', 'c', 'd', 'g', 'k'), 'hashkey=', 10, 'hashCount=', 5)
('ele', ('b', 'c', 'd', 'g', 'l'), 'hashkey=', 11, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'i', 'j'), 'hashkey=', 11, 'hashCount=', 4)
('ele', ('b', 'c', 'd', 'i', 'k'), 'hashkey=', 12, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'i', 'l'), 'hashkey=', 13, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'j', 'k'), 'hashkey=', 13, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'j', 'l'), 'hashkey=', 14, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'k', 'l'), 'hashkey=', 15, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'f', 'g'), 'hashkey=', 6, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'f', 'i'), 'hashkey=', 8, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'f', 'j'), 'hashkey=', 9, 'hashCount=', 8)
('ele', ('b', 'c', 'e', 'f', 'k'), 'hashkey=', 10, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'f', 'l'), 'hashkey=', 11, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'g', 'i'), 'hashkey=', 9, 'hashCount=', 9)
('ele', ('b', 'c', 'e', 'g', 'j'), 'hashkey=', 10, 'hashCount=', 7)
('ele', ('b', 'c', 'e', 'g', 'k'), 'hashkey=', 11, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'g', 'l'), 'hashkey=', 12, 'hashCount=', 3)
('ele', ('b', 'c', 'e', 'i', 'j'), 'hashkey=', 12, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'i', 'k'), 'hashkey=', 13, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'i', 'l'), 'hashkey=', 14, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'j', 'k'), 'hashkey=', 14, 'hashCount=', 5)
('ele', ('b', 'c', 'e', 'j', 'l'), 'hashkey=', 15, 'hashCount=', 6)
('ele', ('b', 'c', 'e', 'k', 'l'), 'hashkey=', 16, 'hashCount=', 5)
('ele', ('b', 'c', 'f', 'g', 'i'), 'hashkey=', 10, 'hashCount=', 8)
('ele', ('b', 'c', 'f', 'g', 'j'), 'hashkey=', 11, 'hashCount=', 7)
('ele', ('b', 'c', 'f', 'g', 'k'), 'hashkey=', 12, 'hashCount=', 5)
('ele', ('b', 'c', 'f', 'g', 'l'), 'hashkey=', 13, 'hashCount=', 5)
('ele', ('b', 'c', 'f', 'i', 'j'), 'hashkey=', 13, 'hashCount=', 6)
('ele', ('b', 'c', 'f', 'i', 'k'), 'hashkey=', 14, 'hashCount=', 6)
('ele', ('b', 'c', 'f', 'i', 'l'), 'hashkey=', 15, 'hashCount=', 7)
('ele', ('b', 'c', 'f', 'j', 'k'), 'hashkey=', 15, 'hashCount=', 8)
('ele', ('b', 'c', 'f', 'j', 'l'), 'hashkey=', 16, 'hashCount=', 6)
('ele', ('b', 'c', 'f', 'k', 'l'), 'hashkey=', 17, 'hashCount=', 6)
('ele', ('b', 'c', 'g', 'i', 'j'), 'hashkey=', 14, 'hashCount=', 7)
('ele', ('b', 'c', 'g', 'i', 'k'), 'hashkey=', 15, 'hashCount=', 9)
('ele', ('b', 'c', 'g', 'i', 'l'), 'hashkey=', 16, 'hashCount=', 7)
('ele', ('b', 'c', 'g', 'j', 'k'), 'hashkey=', 16, 'hashCount=', 8)
('ele', ('b', 'c', 'g', 'j', 'l'), 'hashkey=', 17, 'hashCount=', 7)
('ele', ('b', 'c', 'g', 'k', 'l'), 'hashkey=', 18, 'hashCount=', 4)
('ele', ('b', 'c', 'i', 'j', 'k'), 'hashkey=', 18, 'hashCount=', 5)
('ele', ('b', 'c', 'i', 'j', 'l'), 'hashkey=', 19, 'hashCount=', 5)
('ele', ('b', 'c', 'i', 'k', 'l'), 'hashkey=', 0, 'hashCount=', 4)
('ele', ('b', 'c', 'j', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 5)
('ele', ('b', 'd', 'e', 'f', 'g'), 'hashkey=', 7, 'hashCount=', 6)
('ele', ('b', 'd', 'e', 'f', 'i'), 'hashkey=', 9, 'hashCount=', 10)
('ele', ('b', 'd', 'e', 'f', 'j'), 'hashkey=', 10, 'hashCount=', 9)
('ele', ('b', 'd', 'e', 'f', 'k'), 'hashkey=', 11, 'hashCount=', 8)
('ele', ('b', 'd', 'e', 'f', 'l'), 'hashkey=', 12, 'hashCount=', 6)
('ele', ('b', 'd', 'e', 'g', 'i'), 'hashkey=', 10, 'hashCount=', 10)
('ele', ('b', 'd', 'e', 'g', 'j'), 'hashkey=', 11, 'hashCount=', 9)
('ele', ('b', 'd', 'e', 'g', 'k'), 'hashkey=', 12, 'hashCount=', 7)
